Rea,44848.594,-283856.56,21512.766,-5408.0,749.7237
Chanshoojeezoo,42789.38,-93804.836,-1571.3604,-2692.5483,602.8619
Meizuwizinan,44710.934,36976.76,-89974.1,-434.35098,-1329.754
Wue,44770.51,27458.33,-94057.84,-726.91,-1917.7029
Knuebuechu,4.0,-1515048.5,115583.42,-35702.42,2827.2183
Wrea,44739.207,69562.54,-52741.715,17.9466,-1495.5131
Knan,42810.297,95874.2,-48162.57,724.0069,-1924.7252
Wienopochin,42808.14,59419.676,50708.61,126.69217,-87.96777
Wholee,42751.03,142750.7,63969.21,2252.081,197.63524
Yeequo,1.0,141790.17,62242.332,2132.8506,57.307545
Quuchie,44780.797,52956.14,35250.836,788.981,-471.59644
Zei,42865.24,93267.33,31770.389,2078.7952,-708.9898
Sanrupen,4.0,92425.63,31911.768,2285.8264,-804.795
Wieveishei,3.0,92808.945,53371.453,2064.92,-172.61719
Riejenknun,44841.25,25036.627,116629.61,959.36957,1235.0608
Wrir,2.0,23808.193,115901.375,913.02966,1265.7014
Theta Vankneareeyan,44741.13,-119477.03,111382.734,-2369.9382,1666.6565
Rangei,44784.01,-34572.17,17465.156,-808.8772,-326.0871
Gentheejo,89400.92,-50945.33,21807.506,-1165.9281,-157.15913
Theta Wrue fea,4.0,-98933.27,-3188.2937,-2820.758,-978.1653
Dee,44854.82,-18035.244,106062.28,-1860.5302,1728.621
Zin,44719.574,200600.44,-1575.8369,3478.136,-461.70563
Syn,4.0,184042.3,-86722.03,3002.421,-2881.2637
Roiveicobiesu,3.0,255143.55,-95788.99,4955.8086,-3016.6328
Kno,44885.953,255319.73,20748.398,5714.542,-272.51697
Ven,3.0,261219.94,23963.896,5895.2324,-179.64377
Chir xo lansen,4.0,254545.6,20226.484,5567.514,-255.33856
Tie,3.0,276032.34,-14197.664,6280.8584,-1239.1495
Ngoo,44798.09,27696.793,23832.668,1537.6091,-435.32407
Ngi,42706.004,-22123.615,87516.39,828.03107,1354.2938
Knalir,44754.23,-64959.49,13865.687,87.28279,-47.176735
Ngei thun,2.0,-66620.38,12250.937,68.96051,23.328102
Wrinninyie,44681.957,-12918.946,-38442.555,1562.2749,-1601.4576
Die,4.0,439696.1,218164.5,14551.433,5783.243
Nueyei,42836.81,-82255.68,29865.857,63.021587,-12.902356
Girsheaquancenwyn,44814.113,-102950.945,55496.203,-326.43674,1181.6764
Gun,42898.703,-135924.4,81455.16,-1666.5985,2542.896
Beta Cyndunpyn,1.0,-154065.39,-11815.168,-2254.9187,-487.2908
Syn,44762.562,-76181.055,-15948.148,-504.09503,616.54877
De,42893.523,-108539.06,-18897.164,-1739.5496,791.99744
Veiwhu,44799.965,-136541.97,-55457.13,-3561.2642,19.769644
Chir,3.0,-134946.02,-55410.71,-3599.5688,-19.171175
Koxei sie,2.0,-140242.38,-59097.99,-3673.4204,-79.012184
Kneihyvunin-quie,44834.17,3168.0337,-68535.49,-424.09622,-836.00287
Wranzyn,44735.69,-31727.605,-59558.88,-1857.8767,-867.3952
Xishan,42851.902,39802.773,-24846.836,-85.201775,-32.178577
Janyirvy,44857.81,-3176.592,-99739.375,-1670.2218,-2584.9539
Yooshan,42872.76,57059.438,-19340.885,9.071669,-1029.1736
Whee,44728.227,71294.95,-10068.176,705.5474,-1286.7593
Seizo,44683.75,67562.98,42358.32,933.991,105.08844
Socu,44909.69,55741.05,28070.604,1125.5862,-126.538666
Wroi,42885.094,23265.395,9339.084,513.5864,-1083.835
Bue,44822.74,8797.61,65838.414,611.77655,711.52344
Suhin,44691.184,-5658.833,98767.625,232.31175,2756.6086
Curenoi,4.0,99865.71,232698.98,4939.4575,8738.433
Xenzenphefen,3.0,-7110.318,93195.9,194.47992,2571.603
By be,42895.61,-19866.969,-4402.157,377.6633,209.42693
Wra,44720.445,-39604.816,8896.109,-117.8506,1303.0144
Zyn,42814.43,-95702.64,-16728.436,-2626.6626,1030.2253
Pan bun,3.0,-101094.055,-30511.273,-3001.74,59.219353
Xin,4.0,-93590.805,18123.191,-2505.379,2663.0278
Wreahin,1.0,-110054.87,-28879.877,-3229.121,516.90826
Len,4.0,-351341.84,-268331.47,-13133.652,-9316.6875
Koshynciexei,44834.953,-56778.36,-65912.75,-2562.5496,-652.2142
Rezienyn tei,3.0,-55205.355,-65639.1,-2492.627,-681.33453
Dun,4.0,-55964.094,-66342.63,-2530.6736,-592.2496
Yeateijo,44708.99,8184.9204,-69725.586,-902.14136,-1324.319
Chiseimy,44776.12,44598.926,-45089.58,341.20905,-1508.1053
Doo,3.0,46396.11,-44080.57,318.98114,-1428.6029
Wan,44760.984,15227.385,8344.965,-1105.8165,150.79929
Ti,85584.5,40219.664,16366.15,281.26642,1262.4587
Yu,44867.312,72157.84,-3552.4614,334.89645,447.47977
Kee lun,44759.496,58239.43,-20124.145,117.9226,154.11345
Fiezenban,42871.703,74727.805,-62606.906,1552.067,-1981.4485
Fiphooquoogei,42777.047,37765.973,362.44467,355.0874,280.0491
Nanbeedeechun,4.0,-81584.336,427483.34,-4931.116,22640.717
Bo,2.0,41930.383,17270.682,1462.5377,1444.3319
Xo,44909.426,2331.127,-15117.556,61.139908,1192.9241
Wrieren,44754.176,26351.246,-54685.223,1648.12,-449.78757
Yei,42904.598,-20801.402,-57711.625,707.4153,-1592.9856
Pue,3.0,-7174.8174,-40373.09,1554.8693,-484.72205
Reingirdoipuchoo,44845.203,-34320.812,-31364.566,441.73712,-1264.6947
Tea,3.0,-33779.57,-29493.658,559.5465,-1128.6506
Vunshirfuhepoi,42870.53,-43479.473,5590.971,63.10214,-28.57716
Whiefynden,4.0,-37328.01,4676.824,639.1173,44.66026
Theanganthu,4.0,-43048.746,5326.014,-232.6584,-57.197224
Mue,2.0,-42358.957,6032.5605,121.95379,-103.9088
Chanvinwhooxo,44882.797,-74922.98,-22901.121,-1959.1313,-1873.8793
Xu,4.0,-107955.83,-13956.909,-3958.507,-1328.7819
Knynturun,44708.613,-29504.916,18571.594,-1099.5675,-1232.5768
Junzir,44779.58,11879.322,46775.355,967.75287,-242.52658
Shea,44661.02,-63369.367,55707.36,-3872.951,209.50197
Yywhyn,3.0,-62731.69,57209.258,-3601.0942,629.7302
Rirpywhenthei,4.0,-60762.39,50949.02,-3593.0378,-248.61899
Yoi,2.0,-56411.004,40758.504,-3128.178,-1359.3392
Quihoothi,44863.945,49816.625,76999.49,-704.8199,2003.258
Xoiyan,42817.98,86844.234,13299.939,1450.7192,195.88101
Goocueken,42742.54,10820.347,2913.632,-2062.9097,-602.57465
Zoiphywrei-rue,4.0,11825.967,3302.5393,-1997.0745,-636.9122
Pie,44867.54,76864.234,21402.717,-187.14644,129.57755
Baya,42742.895,79989.0,21463.848,-150.38512,845.5995
Goo,3.0,79629.695,21813.107,196.81958,752.96936
Wrynweazeya,44888.516,112621.29,17181.666,2553.4895,1739.6798
Thirquiphuewei,3.0,113334.16,16871.576,2283.9243,1801.1119
Noyin,1.0,113669.3,18693.49,2604.8577,1776.2327
Zan-ga sasoi,44850.246,73372.07,-7391.23,1227.461,945.5483
Whei,3.0,74079.086,-7698.7017,972.48267,988.2084
Bynquyn,4.0,72476.77,-7824.3403,1068.2035,952.9701
Whuyee,2.0,73436.99,-7540.5024,845.8649,418.05334
Hen,42849.535,48750.81,-29028.385,436.23636,854.72235
Ngun,44671.496,42502.508,-49601.49,-244.1523,57.390213
Jue,44732.836,45904.125,-54487.035,1039.008,-1332.3014
Haxeechoo,42868.977,29415.367,-33496.89,980.3463,-1144.1653
Koiho,42873.777,8717.429,-8061.1055,-162.85822,364.78595
Hee,3.0,8173.348,-8415.751,155.61375,334.73923
Ngooyazievo,4.0,8324.745,-7338.4077,158.86432,397.66495
Cynthinchin,4.0,8159.005,-8694.492,-362.53076,444.51608
Tuphen,2.0,8792.164,-9080.332,-385.17648,238.56937
Shirvynchin,2.0,3151.5776,5042.083,1344.113,1927.6388
Ngu,42879.54,30644.566,-34989.82,0.46946475,112.97592
Pheawoo moye,3.0,29586.383,-34519.89,148.94327,157.46199
Minye,44675.766,51141.895,-36782.22,4136.0933,-308.39005
Jei,3.0,52039.645,-37133.406,3909.4036,-302.90182
Dei,4.0,48992.844,-38677.633,3621.393,-733.4672
Xea,4.0,60101.92,-31051.328,5554.221,641.8022
Beta Leesu,2.0,50449.27,-35831.414,4290.729,-75.485374
Mue,44875.516,-2208.079,-26440.777,3683.4595,2089.4941
Si,3.0,-545.7252,-26802.844,3633.5352,2004.9384
Leci,2.0,-3538.1462,-26546.582,3744.3992,2164.4695
Ryn,42888.125,-49381.41,-56376.883,1323.5085,6.0170875
Kna,2.0,-48618.69,-56338.184,1116.0857,-76.38946
Malahupitin Shenjuchuetoi,42800.484,-71398.875,-63613.574,191.44907,-2117.6765
Mooxei,2.0,-70282.76,-63507.145,93.685356,-2195.8054
Boichogen-kenhan,44695.523,-75081.21,-32266.76,144.1625,-1501.9083
Sun-noo,3.0,-73715.87,-32510.559,55.551834,-1527.067
Fir,2.0,-76048.97,-32412.719,271.66928,-1439.3557
Fenphonir,42680.96,-77966.46,-9927.911,1.5119514,-1462.3522
Weaduehin,3.0,-79765.305,-9649.229,45.852226,-1430.604
Zynlunfea,44710.234,-76379.49,13168.612,-1787.9807,-1744.7726
He,4.0,-77043.41,13231.973,-1547.61,-1722.0573
Weiknyntiephir,1.0,-76502.52,14918.072,-1787.7119,-365.756
When-doo-deetha,4.0,-89957.76,15246.021,-5759.5923,-1107.8945
Kenxei,2.0,-77450.36,12969.27,-1684.0066,-1680.6925
Phea-whun,44820.85,-59790.31,33975.477,-1786.2146,90.89335
Genbir,3.0,-58068.156,33747.508,-1824.996,62.716408
Xoi,4.0,-60737.145,34057.08,-1639.8534,148.11494
Yee,44727.188,-38421.42,33278.18,233.60524,278.64005
Peixijea,4.0,-39329.332,33329.47,352.5745,334.68295
Whingan,44881.68,-59291.89,28507.057,1325.7925,-142.34077
